,img,label
3390,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_GF1_20190720.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_GF1_20190720.txt
3391,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_GF2_20190523.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_GF2_20190523.txt
3392,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_GF6_20190615.txt
3393,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_ZY302_20190916.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\237_Level5_ZY302_20190916.txt
3394,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF1B_20190801.txt
3395,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF1C_20190717.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF1C_20190717.txt
3396,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF1D_20190407.txt
3397,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF2_20181028.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF2_20181028.txt
3398,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_GF6_20190615.txt
3399,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_ZY302_20180730.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\239_Level5_ZY302_20180730.txt
3400,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF1B_20190801.txt
3401,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF1C_20190717.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF1C_20190717.txt
3402,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF1D_20190407.txt
3403,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF2_20190523.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF2_20190523.txt
3404,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\240_Level4_GF6_20190615.txt
3405,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF1B_20190801.txt
3406,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF1C_20190717.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF1C_20190717.txt
3407,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF1D_20190407.txt
3408,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_GF6_20190615.txt
3409,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_ZY302_20190521.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\241_Level4_ZY302_20190521.txt
3410,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\242_Level5_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\242_Level5_GF1B_20190801.txt
3411,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\242_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\242_Level5_GF6_20190615.txt
3412,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\242_Level5_ZY302_20190916.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\242_Level5_ZY302_20190916.txt
3413,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF1B_20190801.txt
3414,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF1C_20190717.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF1C_20190717.txt
3415,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF1D_20190407.txt
3416,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\243_Level3_GF6_20190615.txt
3417,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\244_Level4_GF1D_20190914.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\244_Level4_GF1D_20190914.txt
3418,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\244_Level4_GF1_20190503.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\244_Level4_GF1_20190503.txt
3419,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\244_Level4_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\244_Level4_GF6_20190615.txt
3420,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\245_Level5_GF1B_20190907.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\245_Level5_GF1B_20190907.txt
3421,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\245_Level5_GF1D_20190914.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\245_Level5_GF1D_20190914.txt
3422,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\245_Level5_GF1_20190503.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\245_Level5_GF1_20190503.txt
3423,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\246_Level5_GF1D_20190914.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\246_Level5_GF1D_20190914.txt
3424,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\246_Level5_GF1_20190503.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\246_Level5_GF1_20190503.txt
3425,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1B_20190728.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1B_20190728.txt
3426,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1C_20190717.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1C_20190717.txt
3427,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1D_20190326.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1D_20190326.txt
3428,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1_20190724.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF1_20190724.txt
3429,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF2_20190523.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF2_20190523.txt
3430,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_GF6_20190615.txt
3431,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_ZY302_20181002.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\247_Level5_ZY302_20181002.txt
3432,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF1C_20190823.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF1C_20190823.txt
3433,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF1D_20190808.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF1D_20190808.txt
3434,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF1_20190911.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF1_20190911.txt
3435,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF2_20190523.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_GF2_20190523.txt
3436,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_ZY302_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\248_Level5_ZY302_20190801.txt
3437,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1B_20190528.txt
3438,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1C_20190627.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1C_20190627.txt
3439,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1D_20190910.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1D_20190910.txt
3440,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1_20190822.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF1_20190822.txt
3441,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF6_20190820.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\24_Level5_GF6_20190820.txt
3442,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\250_Level4_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\250_Level4_GF1B_20190801.txt
3443,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\250_Level4_GF1C_20190823.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\250_Level4_GF1C_20190823.txt
3444,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1B_20190728.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1B_20190728.txt
3445,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1C_20190406.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1C_20190406.txt
3446,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1D_20190407.txt
3447,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1_20190724.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF1_20190724.txt
3448,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_GF6_20190615.txt
3449,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_ZY302_20190123.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\255_Level3_ZY302_20190123.txt
3450,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1B_20190728.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1B_20190728.txt
3451,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1C_20190406.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1C_20190406.txt
3452,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1D_20190407.txt
3453,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1_20190724.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF1_20190724.txt
3454,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_GF6_20190615.txt
3455,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_ZY302_20190123.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\259_Level5_ZY302_20190123.txt
3456,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF1C_20190627.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF1C_20190627.txt
3457,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF1D_20190906.txt
3458,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF1_20190528.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF1_20190528.txt
3459,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF6_20190820.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\25_Level5_GF6_20190820.txt
3460,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\260_Level3_GF1B_20190907.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\260_Level3_GF1B_20190907.txt
3461,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\260_Level3_GF1C_20190406.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\260_Level3_GF1C_20190406.txt
3462,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\260_Level3_GF6_20190726.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\260_Level3_GF6_20190726.txt
3463,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\261_Level3_GF1B_20190728.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\261_Level3_GF1B_20190728.txt
3464,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\261_Level3_GF1_20190724.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\261_Level3_GF1_20190724.txt
3465,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\261_Level3_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\261_Level3_GF6_20190615.txt
3466,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_GF1B_20190801.txt
3467,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_GF1D_20190407.txt
3468,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_GF6_20190615.txt
3469,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_ZY302_20190521.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\264_Level5_ZY302_20190521.txt
3470,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\267_Level4_GF1_20190724.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\267_Level4_GF1_20190724.txt
3471,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\267_Level4_GF6_20190726.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\267_Level4_GF6_20190726.txt
3472,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\267_Level4_ZY302_20190521.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\267_Level4_ZY302_20190521.txt
3473,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\268_Level5_GF1B_20190728.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\268_Level5_GF1B_20190728.txt
3474,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\268_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\268_Level5_GF1D_20190407.txt
3475,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\268_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\268_Level5_GF6_20190615.txt
3476,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\269_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\269_Level5_GF1D_20190407.txt
3477,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\269_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\269_Level5_GF6_20190615.txt
3478,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1B_20190528.txt
3479,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1C_20190627.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1C_20190627.txt
3480,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1D_20190910.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1D_20190910.txt
3481,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1_20190822.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF1_20190822.txt
3482,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF6_20190820.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\26_Level5_GF6_20190820.txt
3483,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\270_Level2_GF1B_20190311.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\270_Level2_GF1B_20190311.txt
3484,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\270_Level2_GF1C_20190406.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\270_Level2_GF1C_20190406.txt
3485,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\270_Level2_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\270_Level2_GF6_20190615.txt
3486,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF1B_20190728.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF1B_20190728.txt
3487,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF1C_20190304.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF1C_20190304.txt
3488,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF1D_20181001.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF1D_20181001.txt
3489,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_GF6_20190615.txt
3490,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_ZY302_20190123.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\271_Level4_ZY302_20190123.txt
3491,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1B_20190801.txt
3492,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1C_20190406.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1C_20190406.txt
3493,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1D_20190407.txt
3494,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1_20190724.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF1_20190724.txt
3495,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\273_Level5_GF6_20190615.txt
3496,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_GF1D_20190522.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_GF1D_20190522.txt
3497,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_GF1_20190724.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_GF1_20190724.txt
3498,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_GF2_20190523.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_GF2_20190523.txt
3499,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_ZY302_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\274_Level5_ZY302_20190801.txt
3500,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\279_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\279_Level5_GF1D_20190407.txt
3501,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\279_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\279_Level5_GF6_20190615.txt
3502,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\285_Level5_GF1B_20190129.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\285_Level5_GF1B_20190129.txt
3503,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\285_Level5_GF2_20190919.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\285_Level5_GF2_20190919.txt
3504,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\286_Level5_GF1C_20190406.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\286_Level5_GF1C_20190406.txt
3505,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\286_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\286_Level5_GF6_20190615.txt
3506,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\287_Level5_GF1B_20190311.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\287_Level5_GF1B_20190311.txt
3507,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\287_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\287_Level5_GF6_20190615.txt
3508,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\287_Level5_ZY302_20190521.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\287_Level5_ZY302_20190521.txt
3509,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\289_Level5_GF1B_20190801.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\289_Level5_GF1B_20190801.txt
3510,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\289_Level5_GF1D_20190407.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\289_Level5_GF1D_20190407.txt
3511,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\289_Level5_GF6_20190615.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\289_Level5_GF6_20190615.txt
3512,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1B_20190528.txt
3513,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1C_20190627.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1C_20190627.txt
3514,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1D_20190910.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1D_20190910.txt
3515,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1_20190822.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF1_20190822.txt
3516,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF6_20190820.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\28_Level4_GF6_20190820.txt
3517,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\290_Level4_GF1D_20190124.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\290_Level4_GF1D_20190124.txt
3518,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\290_Level4_GF1_20180626.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\290_Level4_GF1_20180626.txt
3519,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\290_Level4_ZY302_20180823.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\290_Level4_ZY302_20180823.txt
3520,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\291_Level4_GF1D_20190124.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\291_Level4_GF1D_20190124.txt
3521,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\291_Level4_GF1_20180626.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\291_Level4_GF1_20180626.txt
3522,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\291_Level4_ZY302_20180823.tiff,F:\DataSet\WKK\sample_wkk_jx_BeiHang\8Bit\291_Level4_ZY302_20180823.txt
